time,posX,posY,posZ,oriW,oriX,oriY,oriZ,velX,velY,velZ,angX,angY,angZ
1.461000,0.000000,-10.376992,0.000000,0.379335,-0.925259,0.000000,0.000000,0.000000,-14.332410,0.000000,50.000000,0.000000,0.000000
1.462000,0.000000,-10.391334,0.000000,0.402341,-0.915490,0.000000,0.000000,0.000000,-14.342220,0.000000,50.000000,0.000000,0.000000
1.463000,0.000000,-10.405686,0.000000,0.425096,-0.905148,0.000000,0.000000,0.000000,-14.352030,0.000000,50.000000,0.000000,0.000000
1.464000,0.000000,-10.420048,0.000000,0.447585,-0.894242,0.000000,0.000000,0.000000,-14.361840,0.000000,50.000000,0.000000,0.000000
1.465000,0.000000,-10.434419,0.000000,0.469794,-0.882776,0.000000,0.000000,0.000000,-14.371650,0.000000,50.000000,0.000000,0.000000
1.466000,0.000000,-10.448801,0.000000,0.491710,-0.870759,0.000000,0.000000,0.000000,-14.381460,0.000000,50.000000,0.000000,0.000000
1.467000,0.000000,-10.463192,0.000000,0.513318,-0.858198,0.000000,0.000000,0.000000,-14.391270,0.000000,50.000000,0.000000,0.000000
1.468000,0.000000,-10.477593,0.000000,0.534606,-0.845101,0.000000,0.000000,0.000000,-14.401080,0.000000,50.000000,0.000000,0.000000
1.469000,0.000000,-10.492004,0.000000,0.555560,-0.831476,0.000000,0.000000,0.000000,-14.410890,0.000000,50.000000,0.000000,0.000000
1.470000,0.000000,-10.506425,0.000000,0.576167,-0.817332,0.000000,0.000000,0.000000,-14.420700,0.000000,50.000000,0.000000,0.000000
1.471000,0.000000,-10.520855,0.000000,0.596414,-0.802677,0.000000,0.000000,0.000000,-14.430510,0.000000,50.000000,0.000000,0.000000
1.472000,0.000000,-10.535296,0.000000,0.616288,-0.787521,0.000000,0.000000,0.000000,-14.440320,0.000000,50.000000,0.000000,0.000000
1.473000,0.000000,-10.549746,0.000000,0.635778,-0.771872,0.000000,0.000000,0.000000,-14.450130,0.000000,50.000000,0.000000,0.000000
1.474000,0.000000,-10.564206,0.000000,0.654870,-0.755742,0.000000,0.000000,0.000000,-14.459940,0.000000,50.000000,0.000000,0.000000
1.475000,0.000000,-10.578675,0.000000,0.673553,-0.739139,0.000000,0.000000,0.000000,-14.469750,0.000000,50.000000,0.000000,0.000000
1.476000,0.000000,-10.593155,0.000000,0.691815,-0.722075,0.000000,0.000000,0.000000,-14.479560,0.000000,50.000000,0.000000,0.000000
1.477000,0.000000,-10.607644,0.000000,0.709645,-0.704559,0.000000,0.000000,0.000000,-14.489370,0.000000,50.000000,0.000000,0.000000
1.478000,0.000000,-10.622144,0.000000,0.727032,-0.686603,0.000000,0.000000,0.000000,-14.499180,0.000000,50.000000,0.000000,0.000000
1.479000,0.000000,-10.636653,0.000000,0.743965,-0.668219,0.000000,0.000000,0.000000,-14.508990,0.000000,50.000000,0.000000,0.000000
1.480000,0.000000,-10.651171,0.000000,0.760433,-0.649417,0.000000,0.000000,0.000000,-14.518800,0.000000,50.000000,0.000000,0.000000
1.481000,0.000000,-10.665700,0.000000,0.776425,-0.630209,0.000000,0.000000,0.000000,-14.528610,0.000000,50.000000,0.000000,0.000000
1.482000,0.000000,-10.680238,0.000000,0.791933,-0.610608,0.000000,0.000000,0.000000,-14.538420,0.000000,50.000000,0.000000,0.000000
1.483000,0.000000,-10.694787,0.000000,0.806946,-0.590625,0.000000,0.000000,0.000000,-14.548230,0.000000,50.000000,0.000000,0.000000
1.484000,0.000000,-10.709345,0.000000,0.821455,-0.570273,0.000000,0.000000,0.000000,-14.558040,0.000000,50.000000,0.000000,0.000000
1.485000,0.000000,-10.723913,0.000000,0.835451,-0.549565,0.000000,0.000000,0.000000,-14.567850,0.000000,50.000000,0.000000,0.000000
1.486000,0.000000,-10.738490,0.000000,0.848925,-0.528513,0.000000,0.000000,0.000000,-14.577660,0.000000,50.000000,0.000000,0.000000
1.487000,0.000000,-10.753078,0.000000,0.861868,-0.507132,0.000000,0.000000,0.000000,-14.587470,0.000000,50.000000,0.000000,0.000000
1.488000,0.000000,-10.767675,0.000000,0.874274,-0.485433,0.000000,0.000000,0.000000,-14.597280,0.000000,50.000000,0.000000,0.000000
1.489000,0.000000,-10.782282,0.000000,0.886133,-0.463432,0.000000,0.000000,0.000000,-14.607090,0.000000,50.000000,0.000000,0.000000
1.490000,0.000000,-10.796899,0.000000,0.897438,-0.441141,0.000000,0.000000,0.000000,-14.616900,0.000000,50.000000,0.000000,0.000000
1.491000,0.000000,-10.811526,0.000000,0.908183,-0.418574,0.000000,0.000000,0.000000,-14.626710,0.000000,50.000000,0.000000,0.000000
1.492000,0.000000,-10.826162,0.000000,0.918360,-0.395746,0.000000,0.000000,0.000000,-14.636520,0.000000,50.000000,0.000000,0.000000
1.493000,0.000000,-10.840809,0.000000,0.927964,-0.372670,0.000000,0.000000,0.000000,-14.646330,0.000000,50.000000,0.000000,0.000000
1.494000,0.000000,-10.855465,0.000000,0.936988,-0.349362,0.000000,0.000000,0.000000,-14.656140,0.000000,50.000000,0.000000,0.000000
1.495000,0.000000,-10.870131,0.000000,0.945426,-0.325836,0.000000,0.000000,0.000000,-14.665950,0.000000,50.000000,0.000000,0.000000
1.496000,0.000000,-10.884806,0.000000,0.953274,-0.302106,0.000000,0.000000,0.000000,-14.675760,0.000000,50.000000,0.000000,0.000000
1.497000,0.000000,-10.899492,0.000000,0.960527,-0.278187,0.000000,0.000000,0.000000,-14.685570,0.000000,50.000000,0.000000,0.000000
1.498000,0.000000,-10.914187,0.000000,0.967179,-0.254094,0.000000,0.000000,0.000000,-14.695380,0.000000,50.000000,0.000000,0.000000
1.499000,0.000000,-10.928892,0.000000,0.973228,-0.229843,0.000000,0.000000,0.000000,-14.705190,0.000000,50.000000,0.000000,0.000000
1.500000,0.000000,-10.943607,0.000000,0.978668,-0.205448,0.000000,0.000000,0.000000,-14.715000,0.000000,50.000000,0.000000,0.000000
1.501000,0.000000,-10.958332,0.000000,0.983497,-0.180925,0.000000,0.000000,0.000000,-14.724810,0.000000,50.000000,0.000000,0.000000
1.502000,0.000000,-10.973067,0.000000,0.987711,-0.156288,0.000000,0.000000,0.000000,-14.734620,0.000000,50.000000,0.000000,0.000000
1.503000,0.000000,-10.987811,0.000000,0.991309,-0.131555,0.000000,0.000000,0.000000,-14.744430,0.000000,50.000000,0.000000,0.000000
1.504000,0.000000,-11.002566,0.000000,0.994287,-0.106739,0.000000,0.000000,0.000000,-14.754240,0.000000,50.000000,0.000000,0.000000
1.505000,0.000000,-11.017330,0.000000,0.996644,-0.081856,0.000000,0.000000,0.000000,-14.764050,0.000000,50.000000,0.000000,0.000000
1.506000,0.000000,-11.032104,0.000000,0.998379,-0.056922,0.000000,0.000000,0.000000,-14.773860,0.000000,50.000000,0.000000,0.000000
1.507000,0.000000,-11.046887,0.000000,0.999489,-0.031952,0.000000,0.000000,0.000000,-14.783670,0.000000,50.000000,0.000000,0.000000
1.508000,0.000000,-11.061681,0.000000,0.999976,-0.006963,0.000000,0.000000,0.000000,-14.793480,0.000000,50.000000,0.000000,0.000000
1.509000,0.000000,-11.076484,0.000000,0.999837,0.018031,0.000000,0.000000,0.000000,-14.803290,0.000000,50.000000,0.000000,0.000000
1.510000,0.000000,-11.091297,0.000000,0.999075,0.043013,0.000000,0.000000,0.000000,-14.813100,0.000000,50.000000,0.000000,0.000000
1.511000,0.000000,-11.106120,0.000000,0.997687,0.067969,0.000000,0.000000,0.000000,-14.822910,0.000000,50.000000,0.000000,0.000000
1.512000,0.000000,-11.120953,0.000000,0.995677,0.092882,0.000000,0.000000,0.000000,-14.832720,0.000000,50.000000,0.000000,0.000000
1.513000,0.000000,-11.135795,0.000000,0.993045,0.117737,0.000000,0.000000,0.000000,-14.842530,0.000000,50.000000,0.000000,0.000000
1.514000,0.000000,-11.150648,0.000000,0.989792,0.142519,0.000000,0.000000,0.000000,-14.852340,0.000000,50.000000,0.000000,0.000000
1.515000,0.000000,-11.165510,0.000000,0.985921,0.167211,0.000000,0.000000,0.000000,-14.862150,0.000000,50.000000,0.000000,0.000000
1.516000,0.000000,-11.180382,0.000000,0.981434,0.191799,0.000000,0.000000,0.000000,-14.871960,0.000000,50.000000,0.000000,0.000000
1.517000,0.000000,-11.195263,0.000000,0.976334,0.216268,0.000000,0.000000,0.000000,-14.881770,0.000000,50.000000,0.000000,0.000000
1.518000,0.000000,-11.210155,0.000000,0.970624,0.240601,0.000000,0.000000,0.000000,-14.891580,0.000000,50.000000,0.000000,0.000000
1.519000,0.000000,-11.225056,0.000000,0.964308,0.264784,0.000000,0.000000,0.000000,-14.901390,0.000000,50.000000,0.000000,0.000000
1.520000,0.000000,-11.239968,0.000000,0.957389,0.288801,0.000000,0.000000,0.000000,-14.911200,0.000000,50.000000,0.000000,0.000000
1.521000,0.000000,-11.254889,0.000000,0.949872,0.312638,0.000000,0.000000,0.000000,-14.921010,0.000000,50.000000,0.000000,0.000000
1.522000,0.000000,-11.269819,0.000000,0.941762,0.336280,0.000000,0.000000,0.000000,-14.930820,0.000000,50.000000,0.000000,0.000000
1.523000,0.000000,-11.284760,0.000000,0.933064,0.359712,0.000000,0.000000,0.000000,-14.940630,0.000000,50.000000,0.000000,0.000000
1.524000,0.000000,-11.299710,0.000000,0.923782,0.382919,0.000000,0.000000,0.000000,-14.950440,0.000000,50.000000,0.000000,0.000000
1.525000,0.000000,-11.314671,0.000000,0.913924,0.405886,0.000000,0.000000,0.000000,-14.960250,0.000000,50.000000,0.000000,0.000000
1.526000,0.000000,-11.329641,0.000000,0.903494,0.428600,0.000000,0.000000,0.000000,-14.970060,0.000000,50.000000,0.000000,0.000000
1.527000,0.000000,-11.344621,0.000000,0.892500,0.451047,0.000000,0.000000,0.000000,-14.979870,0.000000,50.000000,0.000000,0.000000
1.528000,0.000000,-11.359610,0.000000,0.880949,0.473212,0.000000,0.000000,0.000000,-14.989680,0.000000,50.000000,0.000000,0.000000
1.529000,0.000000,-11.374610,0.000000,0.868847,0.495081,0.000000,0.000000,0.000000,-14.999490,0.000000,50.000000,0.000000,0.000000
1.530000,0.000000,-11.389619,0.000000,0.856203,0.516640,0.000000,0.000000,0.000000,-15.009300,0.000000,50.000000,0.000000,0.000000
1.531000,0.000000,-11.404638,0.000000,0.843023,0.537877,0.000000,0.000000,0.000000,-15.019110,0.000000,50.000000,0.000000,0.000000
1.532000,0.000000,-11.419667,0.000000,0.829317,0.558778,0.000000,0.000000,0.000000,-15.028920,0.000000,50.000000,0.000000,0.000000
1.533000,0.000000,-11.434706,0.000000,0.815093,0.579330,0.000000,0.000000,0.000000,-15.038730,0.000000,50.000000,0.000000,0.000000
1.534000,0.000000,-11.449754,0.000000,0.800360,0.599520,0.000000,0.000000,0.000000,-15.048540,0.000000,50.000000,0.000000,0.000000
1.535000,0.000000,-11.464813,0.000000,0.785126,0.619336,0.000000,0.000000,0.000000,-15.058350,0.000000,50.000000,0.000000,0.000000
1.536000,0.000000,-11.479881,0.000000,0.769402,0.638764,0.000000,0.000000,0.000000,-15.068160,0.000000,50.000000,0.000000,0.000000
1.537000,0.000000,-11.494959,0.000000,0.753198,0.657794,0.000000,0.000000,0.000000,-15.077970,0.000000,50.000000,0.000000,0.000000
1.538000,0.000000,-11.510047,0.000000,0.736523,0.676412,0.000000,0.000000,0.000000,-15.087780,0.000000,50.000000,0.000000,0.000000
1.539000,0.000000,-11.525144,0.000000,0.719388,0.694608,0.000000,0.000000,0.000000,-15.097590,0.000000,50.000000,0.000000,0.000000
1.540000,0.000000,-11.540252,0.000000,0.701803,0.712371,0.000000,0.000000,0.000000,-15.107400,0.000000,50.000000,0.000000,0.000000
1.541000,0.000000,-11.555369,0.000000,0.683781,0.729688,0.000000,0.000000,0.000000,-15.117210,0.000000,50.000000,0.000000,0.000000
1.542000,0.000000,-11.570496,0.000000,0.665330,0.746549,0.000000,0.000000,0.000000,-15.127020,0.000000,50.000000,0.000000,0.000000
1.543000,0.000000,-11.585633,0.000000,0.646465,0.762944,0.000000,0.000000,0.000000,-15.136830,0.000000,50.000000,0.000000,0.000000
1.544000,0.000000,-11.600779,0.000000,0.627195,0.778862,0.000000,0.000000,0.000000,-15.146640,0.000000,50.000000,0.000000,0.000000
1.545000,0.000000,-11.615936,0.000000,0.607534,0.794294,0.000000,0.000000,0.000000,-15.156450,0.000000,50.000000,0.000000,0.000000
1.546000,0.000000,-11.631102,0.000000,0.587493,0.809229,0.000000,0.000000,0.000000,-15.166260,0.000000,50.000000,0.000000,0.000000
1.547000,0.000000,-11.646278,0.000000,0.567085,0.823659,0.000000,0.000000,0.000000,-15.176070,0.000000,50.000000,0.000000,0.000000
1.548000,0.000000,-11.661464,0.000000,0.546323,0.837575,0.000000,0.000000,0.000000,-15.185880,0.000000,50.000000,0.000000,0.000000
1.549000,0.000000,-11.676660,0.000000,0.525219,0.850967,0.000000,0.000000,0.000000,-15.195690,0.000000,50.000000,0.000000,0.000000
1.550000,0.000000,-11.691865,0.000000,0.503788,0.863827,0.000000,0.000000,0.000000,-15.205500,0.000000,50.000000,0.000000,0.000000
1.551000,0.000000,-11.707081,0.000000,0.482041,0.876148,0.000000,0.000000,0.000000,-15.215310,0.000000,50.000000,0.000000,0.000000
1.552000,0.000000,-11.722306,0.000000,0.459994,0.887922,0.000000,0.000000,0.000000,-15.225120,0.000000,50.000000,0.000000,0.000000
1.553000,0.000000,-11.737541,0.000000,0.437659,0.899141,0.000000,0.000000,0.000000,-15.234930,0.000000,50.000000,0.000000,0.000000
1.554000,0.000000,-11.752785,0.000000,0.415051,0.909798,0.000000,0.000000,0.000000,-15.244740,0.000000,50.000000,0.000000,0.000000
1.555000,0.000000,-11.768040,0.000000,0.392184,0.919887,0.000000,0.000000,0.000000,-15.254550,0.000000,50.000000,0.000000,0.000000
1.556000,0.000000,-11.783304,0.000000,0.369071,0.929401,0.000000,0.000000,0.000000,-15.264360,0.000000,50.000000,0.000000,0.000000
1.557000,0.000000,-11.798578,0.000000,0.345728,0.938335,0.000000,0.000000,0.000000,-15.274170,0.000000,50.000000,0.000000,0.000000
1.558000,0.000000,-11.813862,0.000000,0.322169,0.946682,0.000000,0.000000,0.000000,-15.283980,0.000000,50.000000,0.000000,0.000000
1.559000,0.000000,-11.829156,0.000000,0.298409,0.954438,0.000000,0.000000,0.000000,-15.293790,0.000000,50.000000,0.000000,0.000000
1.560000,0.000000,-11.844460,0.000000,0.274462,0.961598,0.000000,0.000000,0.000000,-15.303600,0.000000,50.000000,0.000000,0.000000
1.561000,0.000000,-11.859773,0.000000,0.250344,0.968157,0.000000,0.000000,0.000000,-15.313410,0.000000,50.000000,0.000000,0.000000
1.562000,0.000000,-11.875096,0.000000,0.226069,0.974111,0.000000,0.000000,0.000000,-15.323220,0.000000,50.000000,0.000000,0.000000
1.563000,0.000000,-11.890429,0.000000,0.201653,0.979457,0.000000,0.000000,0.000000,-15.333030,0.000000,50.000000,0.000000,0.000000
1.564000,0.000000,-11.905772,0.000000,0.177112,0.984191,0.000000,0.000000,0.000000,-15.342840,0.000000,50.000000,0.000000,0.000000
1.565000,0.000000,-11.921125,0.000000,0.152459,0.988310,0.000000,0.000000,0.000000,-15.352650,0.000000,50.000000,0.000000,0.000000
1.566000,0.000000,-11.936487,0.000000,0.127712,0.991811,0.000000,0.000000,0.000000,-15.362460,0.000000,50.000000,0.000000,0.000000
1.567000,0.000000,-11.951860,0.000000,0.102884,0.994693,0.000000,0.000000,0.000000,-15.372270,0.000000,50.000000,0.000000,0.000000
1.568000,0.000000,-11.967242,0.000000,0.077992,0.996954,0.000000,0.000000,0.000000,-15.382080,0.000000,50.000000,0.000000,0.000000
1.569000,0.000000,-11.982634,0.000000,0.053052,0.998592,0.000000,0.000000,0.000000,-15.391890,0.000000,50.000000,0.000000,0.000000
1.570000,0.000000,-11.998035,0.000000,0.028078,0.999606,0.000000,0.000000,0.000000,-15.401700,0.000000,50.000000,0.000000,0.000000
1.571000,0.000000,-12.013447,0.000000,0.003087,0.999995,0.000000,0.000000,0.000000,-15.411510,0.000000,50.000000,0.000000,0.000000
1.572000,0.000000,-12.028868,0.000000,-0.021906,0.999760,0.000000,0.000000,0.000000,-15.421320,0.000000,50.000000,0.000000,0.000000
1.573000,0.000000,-12.044299,0.000000,-0.046885,0.998900,0.000000,0.000000,0.000000,-15.431130,0.000000,50.000000,0.000000,0.000000
1.574000,0.000000,-12.059740,0.000000,-0.071835,0.997417,0.000000,0.000000,0.000000,-15.440940,0.000000,50.000000,0.000000,0.000000
1.575000,0.000000,-12.075191,0.000000,-0.096740,0.995310,0.000000,0.000000,0.000000,-15.450750,0.000000,50.000000,0.000000,0.000000
1.576000,0.000000,-12.090652,0.000000,-0.121585,0.992581,0.000000,0.000000,0.000000,-15.460560,0.000000,50.000000,0.000000,0.000000
1.577000,0.000000,-12.106122,0.000000,-0.146354,0.989232,0.000000,0.000000,0.000000,-15.470370,0.000000,50.000000,0.000000,0.000000
1.578000,0.000000,-12.121602,0.000000,-0.171031,0.985266,0.000000,0.000000,0.000000,-15.480180,0.000000,50.000000,0.000000,0.000000
1.579000,0.000000,-12.137092,0.000000,-0.195602,0.980683,0.000000,0.000000,0.000000,-15.489990,0.000000,50.000000,0.000000,0.000000
1.580000,0.000000,-12.152592,0.000000,-0.220050,0.975489,0.000000,0.000000,0.000000,-15.499800,0.000000,50.000000,0.000000,0.000000
1.581000,0.000000,-12.168102,0.000000,-0.244361,0.969684,0.000000,0.000000,0.000000,-15.509610,0.000000,50.000000,0.000000,0.000000
1.582000,0.000000,-12.183621,0.000000,-0.268519,0.963274,0.000000,0.000000,0.000000,-15.519420,0.000000,50.000000,0.000000,0.000000
1.583000,0.000000,-12.199150,0.000000,-0.292510,0.956263,0.000000,0.000000,0.000000,-15.529230,0.000000,50.000000,0.000000,0.000000
1.584000,0.000000,-12.214689,0.000000,-0.316317,0.948653,0.000000,0.000000,0.000000,-15.539040,0.000000,50.000000,0.000000,0.000000
1.585000,0.000000,-12.230238,0.000000,-0.339927,0.940452,0.000000,0.000000,0.000000,-15.548850,0.000000,50.000000,0.000000,0.000000
1.586000,0.000000,-12.245797,0.000000,-0.363325,0.931662,0.000000,0.000000,0.000000,-15.558660,0.000000,50.000000,0.000000,0.000000
1.587000,0.000000,-12.261365,0.000000,-0.386496,0.922291,0.000000,0.000000,0.000000,-15.568470,0.000000,50.000000,0.000000,0.000000
1.588000,0.000000,-12.276943,0.000000,-0.409425,0.912344,0.000000,0.000000,0.000000,-15.578280,0.000000,50.000000,0.000000,0.000000
1.589000,0.000000,-12.292532,0.000000,-0.432099,0.901826,0.000000,0.000000,0.000000,-15.588090,0.000000,50.000000,0.000000,0.000000
1.590000,0.000000,-12.308129,0.000000,-0.454503,0.890745,0.000000,0.000000,0.000000,-15.597900,0.000000,50.000000,0.000000,0.000000
1.591000,0.000000,-12.323737,0.000000,-0.476622,0.879108,0.000000,0.000000,0.000000,-15.607710,0.000000,50.000000,0.000000,0.000000
1.592000,0.000000,-12.339355,0.000000,-0.498444,0.866922,0.000000,0.000000,0.000000,-15.617520,0.000000,50.000000,0.000000,0.000000
1.593000,0.000000,-12.354982,0.000000,-0.519955,0.854194,0.000000,0.000000,0.000000,-15.627330,0.000000,50.000000,0.000000,0.000000
1.594000,0.000000,-12.370619,0.000000,-0.541141,0.840932,0.000000,0.000000,0.000000,-15.637140,0.000000,50.000000,0.000000,0.000000
1.595000,0.000000,-12.386266,0.000000,-0.561988,0.827145,0.000000,0.000000,0.000000,-15.646950,0.000000,50.000000,0.000000,0.000000
1.596000,0.000000,-12.401923,0.000000,-0.582485,0.812842,0.000000,0.000000,0.000000,-15.656760,0.000000,50.000000,0.000000,0.000000
1.597000,0.000000,-12.417589,0.000000,-0.602618,0.798030,0.000000,0.000000,0.000000,-15.666570,0.000000,50.000000,0.000000,0.000000
1.598000,0.000000,-12.433266,0.000000,-0.622374,0.782720,0.000000,0.000000,0.000000,-15.676380,0.000000,50.000000,0.000000,0.000000
1.599000,0.000000,-12.448952,0.000000,-0.641741,0.766921,0.000000,0.000000,0.000000,-15.686190,0.000000,50.000000,0.000000,0.000000
1.600000,0.000000,-12.464648,0.000000,-0.660708,0.750643,0.000000,0.000000,0.000000,-15.696000,0.000000,50.000000,0.000000,0.000000
1.601000,0.000000,-12.480354,0.000000,-0.679262,0.733896,0.000000,0.000000,0.000000,-15.705810,0.000000,50.000000,0.000000,0.000000
1.602000,0.000000,-12.496069,0.000000,-0.697391,0.716690,0.000000,0.000000,0.000000,-15.715620,0.000000,50.000000,0.000000,0.000000
1.603000,0.000000,-12.511795,0.000000,-0.715085,0.699037,0.000000,0.000000,0.000000,-15.725430,0.000000,50.000000,0.000000,0.000000
1.604000,0.000000,-12.527530,0.000000,-0.732332,0.680947,0.000000,0.000000,0.000000,-15.735240,0.000000,50.000000,0.000000,0.000000
1.605000,0.000000,-12.543275,0.000000,-0.749122,0.662432,0.000000,0.000000,0.000000,-15.745050,0.000000,50.000000,0.000000,0.000000
1.606000,0.000000,-12.559030,0.000000,-0.765444,0.643503,0.000000,0.000000,0.000000,-15.754860,0.000000,50.000000,0.000000,0.000000
1.607000,0.000000,-12.574795,0.000000,-0.781287,0.624172,0.000000,0.000000,0.000000,-15.764670,0.000000,50.000000,0.000000,0.000000
1.608000,0.000000,-12.590569,0.000000,-0.796642,0.604451,0.000000,0.000000,0.000000,-15.774480,0.000000,50.000000,0.000000,0.000000
1.609000,0.000000,-12.606353,0.000000,-0.811500,0.584352,0.000000,0.000000,0.000000,-15.784290,0.000000,50.000000,0.000000,0.000000
1.610000,0.000000,-12.622148,0.000000,-0.825851,0.563889,0.000000,0.000000,0.000000,-15.794100,0.000000,50.000000,0.000000,0.000000
1.611000,0.000000,-12.637951,0.000000,-0.839686,0.543073,0.000000,0.000000,0.000000,-15.803910,0.000000,50.000000,0.000000,0.000000
1.612000,0.000000,-12.653765,0.000000,-0.852996,0.521917,0.000000,0.000000,0.000000,-15.813720,0.000000,50.000000,0.000000,0.000000
1.613000,0.000000,-12.669589,0.000000,-0.865773,0.500436,0.000000,0.000000,0.000000,-15.823530,0.000000,50.000000,0.000000,0.000000
1.614000,0.000000,-12.685422,0.000000,-0.878010,0.478642,0.000000,0.000000,0.000000,-15.833340,0.000000,50.000000,0.000000,0.000000
1.615000,0.000000,-12.701265,0.000000,-0.889698,0.456549,0.000000,0.000000,0.000000,-15.843150,0.000000,50.000000,0.000000,0.000000
1.616000,0.000000,-12.717118,0.000000,-0.900830,0.434171,0.000000,0.000000,0.000000,-15.852960,0.000000,50.000000,0.000000,0.000000
1.617000,0.000000,-12.732981,0.000000,-0.911400,0.411522,0.000000,0.000000,0.000000,-15.862770,0.000000,50.000000,0.000000,0.000000
1.618000,0.000000,-12.748854,0.000000,-0.921400,0.388615,0.000000,0.000000,0.000000,-15.872580,0.000000,50.000000,0.000000,0.000000
1.619000,0.000000,-12.764736,0.000000,-0.930825,0.365466,0.000000,0.000000,0.000000,-15.882390,0.000000,50.000000,0.000000,0.000000
1.620000,0.000000,-12.780628,0.000000,-0.939668,0.342089,0.000000,0.000000,0.000000,-15.892200,0.000000,50.000000,0.000000,0.000000
1.621000,0.000000,-12.796530,0.000000,-0.947924,0.318498,0.000000,0.000000,0.000000,-15.902010,0.000000,50.000000,0.000000,0.000000
1.622000,0.000000,-12.812442,0.000000,-0.955588,0.294707,0.000000,0.000000,0.000000,-15.911820,0.000000,50.000000,0.000000,0.000000
1.623000,0.000000,-12.828364,0.000000,-0.962654,0.270733,0.000000,0.000000,0.000000,-15.921630,0.000000,50.000000,0.000000,0.000000
1.624000,0.000000,-12.844295,0.000000,-0.969120,0.246590,0.000000,0.000000,0.000000,-15.931440,0.000000,50.000000,0.000000,0.000000
1.625000,0.000000,-12.860236,0.000000,-0.974980,0.222292,0.000000,0.000000,0.000000,-15.941250,0.000000,50.000000,0.000000,0.000000
1.626000,0.000000,-12.876187,0.000000,-0.980231,0.197856,0.000000,0.000000,0.000000,-15.951060,0.000000,50.000000,0.000000,0.000000
1.627000,0.000000,-12.892148,0.000000,-0.984870,0.173296,0.000000,0.000000,0.000000,-15.960870,0.000000,50.000000,0.000000,0.000000
1.628000,0.000000,-12.908119,0.000000,-0.988893,0.148628,0.000000,0.000000,0.000000,-15.970680,0.000000,50.000000,0.000000,0.000000
1.629000,0.000000,-12.924099,0.000000,-0.992299,0.123867,0.000000,0.000000,0.000000,-15.980490,0.000000,50.000000,0.000000,0.000000
1.630000,0.000000,-12.940090,0.000000,-0.995085,0.099028,0.000000,0.000000,0.000000,-15.990300,0.000000,50.000000,0.000000,0.000000
1.631000,0.000000,-12.956090,0.000000,-0.997249,0.074128,0.000000,0.000000,0.000000,-16.000110,0.000000,50.000000,0.000000,0.000000
1.632000,0.000000,-12.972100,0.000000,-0.998790,0.049181,0.000000,0.000000,0.000000,-16.009920,0.000000,50.000000,0.000000,0.000000
1.633000,0.000000,-12.988119,0.000000,-0.999707,0.024204,0.000000,0.000000,0.000000,-16.019730,0.000000,50.000000,0.000000,0.000000
1.634000,0.000000,-13.004149,0.000000,-1.000000,-0.000788,0.000000,0.000000,0.000000,-16.029540,0.000000,50.000000,0.000000,0.000000
1.635000,0.000000,-13.020188,0.000000,-0.999668,-0.025780,0.000000,0.000000,0.000000,-16.039350,0.000000,50.000000,0.000000,0.000000
1.636000,0.000000,-13.036237,0.000000,-0.998711,-0.050756,0.000000,0.000000,0.000000,-16.049160,0.000000,50.000000,0.000000,0.000000
1.637000,0.000000,-13.052296,0.000000,-0.997131,-0.075700,0.000000,0.000000,0.000000,-16.058970,0.000000,50.000000,0.000000,0.000000
1.638000,0.000000,-13.068365,0.000000,-0.994927,-0.100597,0.000000,0.000000,0.000000,-16.068780,0.000000,50.000000,0.000000,0.000000
1.639000,0.000000,-13.084444,0.000000,-0.992102,-0.125431,0.000000,0.000000,0.000000,-16.078590,0.000000,50.000000,0.000000,0.000000
1.640000,0.000000,-13.100532,0.000000,-0.988658,-0.150187,0.000000,0.000000,0.000000,-16.088400,0.000000,50.000000,0.000000,0.000000
1.641000,0.000000,-13.116630,0.000000,-0.984595,-0.174848,0.000000,0.000000,0.000000,-16.098210,0.000000,50.000000,0.000000,0.000000
1.642000,0.000000,-13.132738,0.000000,-0.979918,-0.199401,0.000000,0.000000,0.000000,-16.108020,0.000000,50.000000,0.000000,0.000000
1.643000,0.000000,-13.148856,0.000000,-0.974628,-0.223829,0.000000,0.000000,0.000000,-16.117830,0.000000,50.000000,0.000000,0.000000
1.644000,0.000000,-13.164984,0.000000,-0.968730,-0.248117,0.000000,0.000000,0.000000,-16.127640,0.000000,50.000000,0.000000,0.000000
1.645000,0.000000,-13.181121,0.000000,-0.962226,-0.272250,0.000000,0.000000,0.000000,-16.137450,0.000000,50.000000,0.000000,0.000000
1.646000,0.000000,-13.197269,0.000000,-0.955122,-0.296214,0.000000,0.000000,0.000000,-16.147260,0.000000,50.000000,0.000000,0.000000
1.647000,0.000000,-13.213426,0.000000,-0.947420,-0.319992,0.000000,0.000000,0.000000,-16.157070,0.000000,50.000000,0.000000,0.000000
1.648000,0.000000,-13.229593,0.000000,-0.939127,-0.343570,0.000000,0.000000,0.000000,-16.166880,0.000000,50.000000,0.000000,0.000000
1.649000,0.000000,-13.245769,0.000000,-0.930247,-0.366933,0.000000,0.000000,0.000000,-16.176690,0.000000,50.000000,0.000000,0.000000
1.650000,0.000000,-13.261956,0.000000,-0.920786,-0.390068,0.000000,0.000000,0.000000,-16.186500,0.000000,50.000000,0.000000,0.000000
1.651000,0.000000,-13.278152,0.000000,-0.910750,-0.412958,0.000000,0.000000,0.000000,-16.196310,0.000000,50.000000,0.000000,0.000000
